sample_number,sample_maxima,seed
6,3.411499118924524,77
7,4.321887769147667,77
8,3.141699814765166,77
9,2.8108967512814886,77
10,3.255797410260922,77
11,3.5944076659940514,77
12,3.291330579720645,77
13,3.855239403938545,77
14,3.9464593012521205,77
15,3.3703418972185593,77
16,3.052161943578889,77
17,3.065572526907892,77
18,3.346375550221551,77
19,3.2179538923031528,77
20,3.7013210962883054,77
21,2.5567621794213875,77
22,3.4096198124364627,77
23,3.7043878976514044,77
24,3.2099838786865558,77
25,3.1755723951726336,77
26,3.25569840875171,77
27,3.6902598910725724,77
28,2.8338125551722277,77
29,3.5277482251767713,77
30,3.29231012918758,77
31,3.4244750866353777,77
32,2.621441592743846,77
33,3.3772507986150866,77
34,4.198223084208555,77
35,3.2971089151743924,77
36,4.396996001472288,77
37,3.4488120672624905,77
38,3.3774644841548676,77
39,3.378441981073025,77
40,3.3008551998169335,77
41,3.0774489493865596,77
42,3.15830848546151,77
43,3.213438104272729,77
44,3.2501175580711306,77
45,3.090831540445556,77
46,3.539151512107744,77
47,3.605038857608793,77
48,2.875275973567235,77
49,2.8303993426463574,77
50,3.433871066801892,77
51,3.012367243570618,77
52,2.734973066302635,77
53,3.0231254790680713,77
54,2.8046289042789687,77
55,3.0915119873807546,77
56,2.828214060808321,77
57,3.1833500416826324,77
58,3.242953113643545,77
59,3.3309333165562007,77
60,2.9642753270325253,77
61,4.132049186667908,77
62,3.5862643976584008,77
63,2.8882547349186747,77
64,3.455788529200103,77
65,3.1542558667295535,77
66,3.255410327339269,77
67,4.9728014330031,77
68,2.8636332272071208,77
69,3.24428745888752,77
70,3.345157701625973,77
71,2.842531764378558,77
72,3.0456363558958666,77
73,3.4743552521421406,77
74,3.1816563605161807,77
75,3.412042546180231,77
76,3.867045762605151,77
77,3.3811526095421605,77
78,3.0937090901319415,77
79,3.030311301533822,77
80,3.629782587836426,77
81,3.1424837513389776,77
82,3.37138776646471,77
83,3.2876748188148746,77
84,3.010439425923026,77
85,2.9512335873584936,77
86,3.5848104536387435,77
87,3.5396389492859384,77
88,3.035708951322509,77
89,3.001859629594054,77
90,3.5236938149130705,77
91,2.8646588153569588,77
92,3.281477658248126,77
93,3.020174533221377,77
94,2.775847313763062,77
95,3.1894298101751954,77
96,3.953889346102708,77
97,3.11728960069893,77
98,3.198685649167153,77
99,3.306772619031206,77
100,3.4969398497552433,77
1,3.0933473148936805,78
2,3.701720224655006,78
3,4.013039139167027,78
4,2.7537423034308692,78
5,2.959481821931042,78
6,3.311161361547597,78
7,3.549440202391943,78
8,3.3227604242769293,78
9,3.4972042260059353,78
10,3.419105669460273,78
11,3.3989622258882157,78
12,3.12237278428383,78
13,3.299336940224311,78
14,3.2316970640993077,78
15,3.423332076313566,78
16,2.9919261661706607,78
17,3.215100831356168,78
18,3.1164718548639176,78
19,3.602326466580148,78
20,3.3684170204888444,78
21,3.2867941055585117,78
22,3.090022658644226,78
23,3.2030067489184115,78
24,4.046397804543077,78
25,3.146406008359024,78
26,3.3233697004179574,78
27,3.2795923600191412,78
28,2.9348058785032105,78
29,3.546441825856836,78
30,3.086524799392749,78
31,3.4411405596948796,78
32,3.55591283288139,78
33,2.925383645759517,78
34,2.993500124877623,78
35,2.7728539928539555,78
36,3.5633267931530024,78
37,2.8970333706028892,78
38,2.706157856373446,78
39,3.066267631391883,78
40,3.219058170291373,78
41,3.1366207698572377,78
42,3.541746904122695,78
43,3.272815390511495,78
44,2.9415340422174214,78
45,3.5310013648609098,78
46,2.94667868195621,78
47,3.2542032638579745,78
48,3.149602123487315,78
49,3.1908761160525843,78
50,3.1839521354138167,78
51,2.8301600931335398,78
52,3.2935402759759214,78
53,3.3203682870331095,78
54,2.9615028114764215,78
55,3.0432252890965907,78
56,3.1919922133493994,78
57,3.074563354269185,78
58,3.145538392507658,78
59,3.4242497740790667,78
60,2.968874546806008,78
61,3.8936046330618255,78
62,3.2803152605380634,78
63,3.0277234308094214,78
64,3.1573210393169346,78
65,3.2552312384593187,78
66,3.3591662163034166,78
67,3.0711799676655027,78
68,3.4700811753138012,78
69,3.40329728156042,78
70,3.4146647036266167,78
71,3.040335856929482,78
72,2.9344338879852048,78
73,2.966434995856289,78
74,3.006040576462699,78
75,2.9576260343066454,78
76,2.994570270547698,78
77,3.0100266472550183,78
78,3.2321642526000764,78
79,3.5534325305862504,78
80,3.8066644694561687,78
81,2.747588579498274,78
82,3.18181891169825,78
83,3.0078897613024362,78
84,3.711887466467246,78
85,3.5851237911400275,78
86,3.115825324576486,78
87,3.255434843807581,78
88,3.234701186361326,78
89,2.73533458566111,78
90,2.8386313523873454,78
91,3.533593082865029,78
92,3.365282975717446,78
93,3.0756824748597604,78
94,3.122439949605906,78
95,3.3449556633967554,78
96,4.007879381983044,78
97,3.4250707607661592,78
98,2.7030116433320632,78
99,2.813542531162879,78
100,3.002165631061612,78
1,3.6542604653523827,79
2,3.154819701574216,79
3,3.113026948146822,79
4,3.283179194560244,79
5,3.3186552374783536,79
6,3.7725612077028243,79
7,2.949302283502342,79
8,3.3046850106340075,79
9,3.453958193772923,79
10,3.567039681077458,79
11,2.9733282105526437,79
12,2.7890538554309545,79
13,3.4299631348689403,79
14,3.5258184947871754,79
15,3.7352187869390607,79
16,2.9455976100954833,79
17,3.2517709552778022,79
18,3.2079738539118163,79
19,4.029923818566634,79
20,3.263594504224256,79
21,3.2480732952470572,79
22,3.0716505840094595,79
23,2.795534131647056,79
24,3.408720306182035,79
25,3.102671538589577,79
26,2.899965047340421,79
27,3.8896783760971676,79
28,2.8887300789326495,79
29,2.831259327746343,79
30,2.8510568434877532,79
31,2.86274975700619,79
32,3.2819509408846943,79
33,3.004809128570491,79
34,3.7341142855532152,79
35,3.114387322534262,79
36,3.378886541836707,79
37,3.056664880423207,79
38,3.908182536311363,79
39,3.442421307041602,79
40,3.463361581262217,79
41,3.096030152914727,79
42,3.108460059192003,79
43,3.3067344830795675,79
44,3.2882843768567094,79
45,3.075463146884089,79
46,2.673871499630762,79
47,2.919303006297757,79
48,2.9131824180421453,79
49,3.4117262106518313,79
50,2.969531702885485,79
51,3.681027953480501,79
52,3.008860375603342,79
53,3.4294331463548047,79
54,3.8139452164448637,79
55,3.8492234487757293,79
56,3.2995916651115764,79
57,3.4370550430633204,79
58,3.454198140419246,79
59,2.9727668956463362,79
60,3.0957498325345836,79
61,2.9910636948468783,79
62,3.381510311202319,79
63,2.88998740823101,79
64,3.133151115157011,79
65,3.2456512830705977,79
66,3.2108445988802417,79
67,3.148698867950073,79
68,3.271049986128368,79
69,2.9138150367199738,79
70,3.5392125619017647,79
71,3.2656235941162777,79
72,3.7706905916945344,79
73,3.754640727296421,79
74,3.248485301896248,79
75,3.8131633025176077,79
76,3.3922610618793816,79
77,3.3702463594313796,79
78,2.8448222610206297,79
79,5.054692059616651,79
80,3.3935591658188846,79
81,3.143622856965292,79
82,3.618547960522574,79
83,3.0319293169473367,79
84,3.227869545398637,79
85,2.7410879969234747,79
86,2.9636612382281387,79
87,3.3530770932731446,79
88,2.7417839132238493,79
89,3.813968224410671,79
90,2.821255536038203,79
91,3.1448996247210825,79
92,2.792518246082848,79
93,3.0811783251301446,79
94,3.1530967279325215,79
95,3.0686885523775875,79
96,3.4277335960408304,79
97,3.4853389967275845,79
98,2.924691366082333,79
99,3.8188132479414256,79
100,2.628333759571272,79
1,3.312775704514735,80
2,3.393703032785568,80
3,3.6576030151436068,80
4,2.943643978660769,80
5,3.1271630856569095,80
6,3.178304833350693,80
7,2.904950563578493,80
8,3.372568570409723,80
9,3.4918278628431465,80
10,3.9856010216131352,80
11,3.5768549139394383,80
12,3.1421157855110993,80
13,3.349665751893503,80
14,3.4064892354088356,80
15,3.007108509209227,80
16,3.202743862750741,80
17,3.6460000960694274,80
18,3.24630025399661,80
19,3.4230958277206924,80
20,3.5701775378792373,80
21,2.9639066927487376,80
22,2.919245891490728,80
23,3.5758549481684647,80
24,3.352870222860216,80
25,3.159052071758015,80
26,3.2299036309316675,80
27,3.1414145660842308,80
28,3.3268952179320728,80
29,3.26023475942913,80
30,3.133364965902654,80
31,3.8044658970887744,80
32,2.7800956033785496,80
33,4.616274037640528,80
34,3.0329904389804967,80
35,3.242675968763363,80
36,3.7594973410355017,80
37,3.1404089191890723,80
38,3.024133174927911,80
39,3.3142158831823676,80
40,3.2675117048841567,80
41,2.95114292503145,80
42,3.1525898788538136,80
43,3.4166958774708784,80
44,3.09791996996817,80
45,2.5250427727290474,80
46,3.177705694900465,80
47,3.2936428208636372,80
48,3.4546005427925595,80
49,3.3049416216016234,80
50,3.507301296276219,80
51,2.927649646969317,80
52,3.405410723553662,80
53,3.5453024850838757,80
54,2.9615056504111275,80
55,3.225325073940144,80
56,3.095589899308044,80
57,3.1770977846128656,80
58,3.120780984254429,80
59,3.4148466488925067,80
60,3.2035319863782457,80
61,3.2979298696871506,80
62,2.7851010403474685,80
63,3.788404514135056,80
64,3.4899305685301285,80
65,3.136570503497509,80
66,2.7135368229168066,80
67,3.635573625770091,80
68,4.391114648914136,80
69,2.9463829875222243,80
70,2.943355470615617,80
71,3.260009592842487,80
72,3.641230029320996,80
73,3.2577363429762287,80
74,3.3194494435133004,80
75,2.6911352753145983,80
76,3.7309071386785697,80
77,2.9145447923270673,80
78,3.569597049328403,80
79,3.1117620990029167,80
80,2.8644247776084617,80
81,2.6017933134413127,80
82,3.3541651232613328,80
83,2.716492114574617,80
84,3.650960962505897,80
85,2.843893480868162,80
86,3.3473511380526366,80
87,3.4362954749067156,80
88,3.225545009028066,80
89,3.802889973154405,80
90,3.2009249885037354,80
91,3.381104595227474,80
92,4.305604980664168,80
93,3.041026485078675,80
94,3.339659772051846,80
95,2.9645031626606086,80
96,3.2031249768223278,80
97,3.1361404062808234,80
98,3.7091878276007453,80
99,3.130277734742885,80
100,2.9984683085836186,80
1,3.0157065371694745,81
2,2.848760552994002,81
3,3.0568596246644373,81
4,2.8776923462202713,81
5,3.2045515237309283,81
6,2.965489197313991,81
7,3.129541797362755,81
8,3.1575387920390527,81
9,3.3123050647176586,81
10,3.4104068085917008,81
11,3.0571954829789223,81
12,3.0863671900834118,81
13,2.740667078560451,81
14,3.5089973974837134,81
15,3.3247037029478643,81
16,2.921165320819865,81
17,2.8774011767856384,81
18,3.9094076533647293,81
19,3.053546818824741,81
20,3.660369837392605,81
21,2.596412166569369,81
22,3.796223853490559,81
23,2.7467757067430933,81
24,3.5426251793159347,81
25,3.4910312989147037,81
26,3.357885563144691,81
27,2.824096288898746,81
28,3.217574664624343,81
29,3.5843763913175604,81
30,3.0327978118030705,81
31,3.325761319310297,81
32,3.7476745059950445,81
33,3.842082345669663,81
34,3.583561951431719,81
35,2.843411626233201,81
36,3.4183621989490307,81
37,3.0893289137826327,81
38,2.900872316730554,81
39,3.043127236640432,81
40,3.5042338409983653,81
41,2.7924919430235615,81
42,3.378539260798571,81
43,4.301607798938623,81
44,2.8766229425299388,81
45,3.089384288762501,81
46,3.3388925956760245,81
47,3.1224780317868657,81
48,2.8181514487462604,81
49,2.753764605398766,81
50,3.2555180978514935,81
51,2.7076084130214633,81
52,3.1238235514068333,81
53,3.1498781554928748,81
54,3.353176022625687,81
55,3.4050054489613344,81
56,2.958194621889145,81
57,3.8644114710927226,81
58,3.113377309535719,81
59,2.7388502713448695,81
60,4.504089441602377,81
61,3.5882590094916758,81
62,3.2635358110601893,81
63,3.0000382885521115,81
64,2.9579304178190395,81
65,3.007423049554782,81
66,2.9803296013556757,81
67,2.9126014933261213,81
68,3.447058688658041,81
69,3.244253927471553,81
70,3.3274653432180816,81
71,3.575411006930615,81
72,2.994521263707471,81
73,2.7443013384872152,81
74,3.676813938035098,81
75,3.0272292722018697,81
76,2.894587674683061,81
77,3.262857858869397,81
78,3.511347775693891,81
79,3.6232880799121867,81
80,2.9930050547462863,81
81,3.2124786726535177,81
82,3.360124891361631,81
83,3.483752749213347,81
84,2.8135700456303447,81
85,3.1780509944721045,81
86,3.5544703756444838,81
87,3.4166913408363593,81
88,2.7471926038912287,81
89,2.7265452853204843,81
90,3.193472178736625,81
91,3.544433935462948,81
92,3.166843773487483,81
93,2.977591788195599,81
94,3.5515719570500646,81
95,2.790312277764285,81
96,3.939926106060625,81
97,3.0960545351074074,81
98,4.157036961762042,81
99,3.1850369359619766,81
100,3.3335242505625233,81
1,2.6942338814842413,82
2,3.0333257487780267,82
3,3.444410773220521,82
4,3.2834780943295563,82
5,2.922784573345505,82
6,3.65014737583481,82
7,3.2208328504197556,82
8,3.290462785298397,82
9,3.7731485259630704,82
10,3.041735886962282,82
11,3.586635673550261,82
12,3.602050793981313,82
13,3.2684559709586756,82
14,3.2162239265643082,82
15,3.039722118106788,82
16,3.5705388365331756,82
17,2.8878986465843233,82
18,3.6302735361278544,82
19,3.208817657969097,82
20,3.165717721657562,82
21,3.406392990026031,82
22,2.987556144606591,82
23,3.647311190704645,82
24,3.128162555363643,82
25,3.546235968403069,82
26,3.2029961200918495,82
27,3.810774739729938,82
28,3.680171042458304,82
29,3.196193833833576,82
30,3.0143641491529816,82
31,3.401444432439048,82
32,2.9493495624729418,82
33,2.8812699271592885,82
34,3.4031223477335883,82
35,2.765346488545943,82
36,3.358673509481679,82
37,3.805132244785026,82
38,3.6637119595700027,82
39,3.5960430399807337,82
40,4.049293726688503,82
41,3.128827238837937,82
42,3.1932152952263695,82
43,3.440119747643712,82
44,3.794098313947114,82
45,3.053859564014987,82
46,2.603076269003449,82
47,2.5067863651731668,82
48,3.4333967337124225,82
49,2.9646393717384165,82
50,3.276117871266574,82
51,3.295604890042039,82
52,3.0734364743052334,82
53,2.951238551606533,82
54,3.1566587321612487,82
55,3.363287613663912,82
56,3.10132828217317,82
57,3.383404753728889,82
58,3.750418340507303,82
59,2.669618306859673,82
60,3.7624511527603333,82
61,3.102184915533786,82
62,2.7473839252734114,82
63,3.058902970818256,82
64,3.622451184013762,82
65,4.664488189322618,82
66,2.70314136376372,82
67,3.2689567473484806,82
68,3.246615527984136,82
69,2.7740300096446906,82
70,2.8460001892145215,82
71,4.087468813038241,82
72,3.7546571127141353,82
73,2.853355092454783,82
74,3.393617982347223,82
75,2.9407198898974154,82
76,2.982492422389844,82
77,3.2209364414529342,82
78,2.912880191424182,82
79,3.0377303440970964,82
80,2.642421692391255,82
81,3.370535195370623,82
82,2.654893752087711,82
83,2.766935222937751,82
84,3.26154838033062,82
85,3.429730944054426,82
86,3.100153124887091,82
87,3.2818482772047273,82
88,3.4963864091404906,82
89,2.94271323392054,82
90,3.8131600286499054,82
91,2.9492160118885846,82
92,3.03704049325053,82
93,3.00676253367224,82
94,3.828840051195919,82
95,3.0972375405975945,82
96,2.8482064667555775,82
97,3.1521030213172554,82
98,3.202314020448094,82
99,3.0233458417592014,82
100,3.5054112219040436,82
1,3.480422627621293,83
2,2.9015357155783503,83
3,3.259702788837799,83
4,3.01932445590154,83
5,3.550440391505985,83
6,3.413903785106069,83
7,3.20756127579939,83
8,2.960416975382205,83
9,3.3702222262131367,83
10,3.7429215978349153,83
11,2.942668345793508,83
12,2.609087776722795,83
13,3.571781466387366,83
14,3.1194435446923223,83
15,3.306995295328934,83
16,2.7885832915990862,83
17,4.0107394913498124,83
18,4.107505657877716,83
19,3.002041385894111,83
20,3.996158411980579,83
21,3.784633373637731,83
22,3.323635241793576,83
23,3.330346041371461,83
24,3.060694870946492,83
25,2.959604109043607,83
26,3.2349191791834975,83
27,2.858544995143611,83
28,3.725375137077885,83
29,3.7436278574033732,83
30,3.4854419266325487,83
31,3.2704780378279605,83
32,2.5569317439003156,83
33,3.3374606369397677,83
34,2.7636110145193147,83
35,3.2424654015613816,83
36,2.748376243921614,83
37,3.0958382985405843,83
38,3.2611109493420627,83
39,2.9359302099245683,83
40,3.4230606632816105,83
41,3.758850080197181,83
42,3.413528249043211,83
43,3.478083330930891,83
44,3.2618010261470847,83
45,3.3096530924703442,83
46,3.7402612378176934,83
47,3.1049128192320885,83
48,3.244117760687281,83
49,2.7654365114879265,83
50,3.226511234230734,83
51,4.5929417609715095,83
52,2.8290040757557873,83
53,3.331436170257046,83
54,3.7873191240770407,83
55,3.643942991548596,83
56,3.477227602993996,83
57,3.017729543986029,83
58,3.4138374307956054,83
59,3.2364789341925775,83
60,3.823794444710375,83
61,2.902299869592203,83
62,3.4753847383957304,83
63,2.9767380582299268,83
64,3.5659333118867154,83
65,3.865200198021361,83
66,3.3397977301313295,83
67,3.075374458350819,83
68,2.944618019202766,83
69,2.997907408182903,83
70,3.271827361157254,83
71,2.8929612879852638,83
72,3.1792688077481626,83
73,2.7928645834979355,83
74,2.6553990406973127,83
75,3.2885835616560204,83
76,3.0300920462438556,83
77,3.6363143313222923,83
78,3.7426671744015554,83
79,3.6010354927540322,83
80,3.4616556706844794,83
81,3.8052711600225977,83
82,3.9260422345937,83
83,2.954827053602138,83
84,3.4315073484292262,83
85,2.9493248898326256,83
86,3.1580476429985724,83
87,2.642754577839676,83
88,3.51153544246992,83
89,3.9699265009354723,83
90,3.220855897544995,83
91,2.998467722390539,83
92,3.001779847831548,83
93,3.358327587757362,83
94,3.3029335897528496,83
95,3.030974551464865,83
96,2.9786175648669695,83
97,2.806759412845112,83
98,3.2602181417361846,83
99,2.9630350782176254,83
100,2.996330341404459,83
1,3.521106828045474,84
2,3.1721806059388022,84
3,3.066703778739313,84
4,3.2671057966699397,84
5,3.347138291431318,84
6,3.144952466763005,84
7,3.3057729035641663,84
8,3.2626827296311403,84
9,3.05826753615951,84
10,2.84474758283031,84
11,3.274717039605067,84
12,3.397102619173172,84
13,3.289529139658671,84
14,3.2266524620803025,84
15,3.2188855675797847,84
16,3.2418990160234813,84
17,3.171221328832217,84
18,3.205405226722445,84
19,2.8016123867164873,84
20,2.806191692022411,84
21,3.3694993110138904,84
22,3.5508616480403914,84
23,3.5108298308488246,84
24,2.9977026582194566,84
25,3.6391740421980274,84
26,2.935328690312383,84
27,2.873413746209812,84
28,3.3801286087318587,84
29,3.0244475330890754,84
30,2.9531235943116183,84
31,3.147535122191317,84
32,3.2765818544648875,84
33,3.395258353307788,84
34,3.5652086018637603,84
35,3.510859966911553,84
36,3.9285819763480796,84
37,2.9368967348590913,84
38,3.2719344096321668,84
39,3.4590982157408776,84
40,3.043070732770342,84
41,2.739349853561054,84
42,3.211728079918123,84
43,3.09540486562584,84
44,3.1279831051914386,84
45,3.170955412713491,84
46,3.858872750225126,84
47,2.7354044057487212,84
48,3.105469333108579,84
49,2.9504965749555843,84
50,3.4690103959904133,84
51,3.153013303315762,84
52,3.250057499689686,84
53,3.582128959424192,84
54,3.004579081212385,84
55,3.1204990173273477,84
56,3.080019284272728,84
57,3.5868965634316394,84
58,3.093772422690068,84
59,3.663459757054823,84
60,2.9642565069120175,84
61,3.5496609159111703,84
62,3.8837817004095108,84
63,4.02396881787483,84
64,2.882243344695765,84
65,3.453151553760584,84
66,3.7733583330612706,84
67,3.9969157423140946,84
68,3.0919532375956598,84
69,3.3038247412362463,84
70,4.009206908785267,84
71,2.986738684864663,84
72,3.562416183114866,84
73,4.064367262824883,84
74,2.9439848402277784,84
75,3.8229616735261636,84
76,3.2824934222795084,84
77,2.7125808149097748,84
78,2.967831910287161,84
79,2.8859979444246,84
80,3.212096276355304,84
81,2.8914995365876517,84
82,3.1243609144623012,84
83,3.369589541496141,84
84,3.2001863769230905,84
85,3.1664605593625366,84
86,3.1976247736214423,84
87,3.037332646781912,84
88,3.8607093466032625,84
89,3.3942606668233775,84
90,3.10384779283902,84
91,2.94552460921048,84
92,2.8589223058701525,84
93,3.119708566129866,84
94,3.1743120368510054,84
95,2.9699896128692322,84
96,3.4389407787519315,84
97,3.0657915846128563,84
98,3.1903760019225986,84
99,2.9110289943721592,84
100,3.4144600319885705,84
1,3.9152913224388777,85
2,3.924970217802413,85
3,3.0565637861073567,85
4,3.61500286846838,85
5,3.6587237989709274,85
6,3.1896212064752603,85
7,2.5985261942594247,85
8,3.9141693413603127,85
9,2.8430610515878314,85
10,3.3740857726004014,85
11,3.635374742141568,85
12,3.4488088902652483,85
13,3.5190668748380762,85
14,3.0487521908171824,85
15,2.805448175046346,85
16,3.2290655726952364,85
17,3.810114118053146,85
18,2.811577571412871,85
19,3.6297733386524875,85
20,3.3041802003267944,85
21,3.304403168369275,85
22,2.794461298282013,85
23,3.1466891368026753,85
24,3.2738694481402995,85
25,3.390560172032897,85
26,3.6329929799456786,85
27,3.7178489995450636,85
28,3.3891996022377455,85
29,3.640186659731128,85
30,3.37234682753142,85
31,3.0638993697428947,85
32,3.558085097475469,85
33,3.132492035229669,85
34,3.15730693376977,85
35,3.0763469746665075,85
36,2.9842771624641236,85
37,3.013278039150316,85
38,3.707260888630079,85
39,2.736868594781495,85
40,2.628889184079134,85
41,3.3228619366075516,85
42,3.194180030230902,85
43,3.333950076088284,85
44,3.546863069803838,85
45,2.8580371733215393,85
46,4.208385653399169,85
47,3.449223998314812,85
48,3.5537500420849546,85
49,3.167082062254501,85
50,3.106389425041471,85
51,3.245034335557822,85
52,3.4645855548272406,85
53,3.7126850468368997,85
54,3.222219953692287,85
55,3.184843882412829,85
56,3.817047920865764,85
57,2.8584641484439013,85
58,2.9180998653315897,85
59,3.0879733977377763,85
60,3.358900018611757,85
61,3.3488391094926615,85
62,3.318668158776229,85
63,3.334926215362733,85
64,3.3275793499581434,85
65,2.844282944981744,85
66,3.0380769330103274,85
67,3.0255183349120345,85
68,3.2676000529630556,85
69,3.762171109715167,85
70,2.839994107247086,85
71,3.278435105968071,85
72,3.4388956670775674,85
73,3.5265314536368284,85
74,3.15108401459071,85
75,3.079739178323869,85
76,2.595255883985954,85
77,3.2466040842923523,85
78,3.3497341283609474,85
79,3.060934745589782,85
80,3.4007808075272283,85
81,2.83056640844874,85
82,3.6709544321909733,85
83,3.184787085949753,85
84,3.0005145048501047,85
85,3.993293131816488,85
86,3.377013666862732,85
87,3.2679186177499653,85
88,3.215169825678182,85
89,3.0599627669162843,85
90,3.1631219875146495,85
91,3.5901135604909316,85
92,3.3201904411441396,85
93,2.860829064111797,85
94,3.4879568737669713,85
95,3.231577658648023,85
96,2.7134171760305703,85
97,3.179728644654354,85
98,3.211837127779842,85
99,3.2653486347475984,85
100,2.953964638308889,85
1,2.9571980009200205,86
2,2.8645012691000145,86
3,3.1606793297572633,86
4,3.193090165065335,86
5,2.8752206473668513,86
6,2.932657100113187,86
7,3.1745250144026214,86
8,3.2792110653541595,86
9,3.610282200602978,86
10,3.6388671497940552,86
11,3.2811588481241274,86
12,3.118208850556471,86
13,2.936104491572959,86
14,2.8538231516240704,86
15,3.3602021000857736,86
16,3.114383626549552,86
17,3.3541089934862915,86
18,3.4065457085660737,86
19,2.867559305885962,86
20,3.110188981518657,86
21,3.228814647748489,86
22,3.731531485165875,86
23,3.7070896757947254,86
24,2.7211458366560026,86
25,2.7691583845466847,86
26,3.300099654679695,86
27,3.3465780312627422,86
28,3.802189045318862,86
29,2.730540671221417,86
30,3.1087731903828333,86
31,3.398770240315019,86
32,3.3955588160399195,86
33,3.109911811422832,86
34,2.711185138784121,86
35,3.0525347086319288,86
36,3.6430035529123104,86
37,3.4532614867544837,86
38,3.7443374515314862,86
39,3.7396542854925805,86
40,3.021362917994913,86
41,2.7836195635062584,86
42,2.9471616090801733,86
43,3.383434351926614,86
44,3.9388045557167697,86
45,3.1334503318962423,86
46,3.8124219997140427,86
47,3.1481810156877006,86
48,3.3032639398958072,86
49,3.1618014174509455,86
50,3.5004053447772567,86
51,2.888040806066662,86
52,3.5556482633177158,86
53,3.3759310237352977,86
54,3.179217366322005,86
55,2.5680685672853816,86
56,2.910453779454413,86
57,3.36668079163546,86
58,2.725465184661773,86
59,3.161704618244363,86
60,3.0361106529564843,86
61,2.9691044631311563,86
62,3.0006949974962476,86
63,3.8978038107887243,86
64,3.0361569895869276,86
65,2.673985382356846,86
66,3.4089502105634373,86
67,3.3875684387859617,86
68,2.870113966722469,86
69,3.1318565297444074,86
70,2.8379320071419065,86
71,3.8524842768595917,86
72,2.8909064756663274,86
73,4.010758881676118,86
74,3.1698686134564222,86
75,3.157082197876508,86
76,3.6778838247737973,86
77,3.0738724258796997,86
78,2.9689949102625905,86
79,4.114575876759164,86
80,3.382477018720706,86
81,3.1040384939005077,86
82,2.786184934874779,86
83,4.405288392086568,86
84,2.726726220878869,86
85,2.9274375469726164,86
86,3.7168910954985934,86
87,3.1979614831380743,86
88,3.5641971357038273,86
89,3.5268629690681017,86
90,3.1467623124636974,86
91,2.966739690373612,86
92,2.6614077362678037,86
93,3.1960696859128,86
94,3.908466002289143,86
95,2.8905522459377764,86
96,3.1586090272583345,86
97,3.092886210186603,86
98,3.3065522295764436,86
99,3.4198152690075316,86
100,3.7136601048777598,86
1,3.200736707297033,87
2,3.41312493410922,87
3,3.2156695374075714,87
4,3.8578696043844616,87
5,3.385730092894196,87
6,2.9837025603492346,87
7,2.9737974909312435,87
8,3.328376431990705,87
9,3.262240663238946,87
10,3.2082536553452825,87
11,2.813801834818356,87
12,3.606759383764232,87
13,2.9249857710299647,87
14,2.8414807495212946,87
15,3.0029468368098584,87
16,3.2064386205621305,87
17,3.3589616485100513,87
18,3.463472905468873,87
19,3.134433302394449,87
20,2.901731071025454,87
21,2.8288495306966635,87
22,3.44635345612935,87
23,3.2938545750128627,87
24,2.7460823785341244,87
25,2.91996970123732,87
26,3.234997847820942,87
27,3.080495224864683,87
28,3.2256050959058173,87
29,3.2706172048406645,87
30,3.4716690799908223,87
31,3.777424567541469,87
32,2.8890047249195843,87
33,3.0461450894310977,87
34,3.124050721372814,87
35,2.613764109305979,87
36,3.3164410998861396,87
37,3.167217683555054,87
38,3.037026547960578,87
39,2.9531888369952752,87
40,3.602146862480667,87
41,3.2285072572927267,87
42,3.0170040180345663,87
43,3.151287458846197,87
44,3.687028521354924,87
45,2.6874140749048925,87
46,3.4527149391791623,87
47,2.9325625930497625,87
48,3.1319797821149535,87
49,3.156896998341092,87
50,3.618321634138996,87
51,4.398235605586039,87
52,3.4417434717547937,87
53,2.916506639943438,87
54,3.441326225036724,87
55,3.406202317517731,87
56,4.380405465997644,87
57,3.048258146013108,87
58,2.7964043423690925,87
59,3.2419867550884054,87
60,3.4047773010671274,87
61,3.2098833643408966,87
62,3.6597695853942893,87
63,3.5428536953987466,87
64,2.944596084783232,87
65,3.0825611669975106,87
66,4.319172121438949,87
67,3.195131958248314,87
68,3.1430641034539897,87
69,2.6352833801770057,87
70,2.976438257842216,87
71,3.1108490160716404,87
72,3.322118182565635,87
73,3.960518475215363,87
74,3.0805431279589137,87
75,3.1044479891056436,87
76,2.6677432664591354,87
77,3.041459904061736,87
78,2.461610982723761,87
79,3.05419717583301,87
80,3.5002948818901327,87
81,3.574051057290622,87
82,2.9619145102102964,87
83,2.994916826340829,87
84,2.9963978770419155,87
85,2.857973182679879,87
86,2.955696752153386,87
87,2.974981477530655,87
88,3.4166367030048566,87
89,4.064614757408722,87
90,3.213067806387219,87
91,2.957298671496893,87
92,3.4639725684174945,87
93,2.6655975753882357,87
94,2.9201417837825394,87
95,2.952431348010475,87
96,3.0671039235182858,87
97,3.10783482701086,87
98,3.1503650062096464,87
99,3.942730821083028,87
100,3.5052972487222775,87
1,3.0814518186379685,88
2,3.1807700600370925,88
3,3.461075900405198,88
4,2.980094370269927,88
5,2.9870962918768833,88
6,3.432624713043932,88
7,2.893494616898111,88
8,2.889354108103375,88
9,2.8810018497666476,88
10,3.0510429127284726,88
11,3.2897608366998816,88
12,2.9449622337969448,88
13,3.0238309177445912,88
14,3.063577558997283,88
15,3.4561870350163115,88
16,3.1487315807650575,88
17,3.0008773094991565,88
18,2.887813343382834,88
19,4.5269403606102605,88
20,3.155514909805544,88
21,3.708404198163183,88
